"title","broad_cir","broad_gmv","broad_roi","click","cost","cpc","cr","ctr","direct_gmv","impression","avg_rank","start_time","created_at","updated_at","fromWIB","toWIB"
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Light Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Red [4]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Red [2]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Brown [2]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Light Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF RYUU L/S Camel [2]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Kurta Lengan Pendek KK Fadil S/s Navy [4]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Kurta Lengan Panjang KK Raafiq L/s Coklat [4]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Kurta Lengan Panjang KK Raafiq L/s Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana L/s - Navy [4]",0,0,0,0,0,0,0,0,0,0,0,1713373200,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana L/s - Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1713373200,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Pendek SH Wirata Ungu [2]",0,0,0,0,0,0,0,0,0,0,0,1698771600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Pendek SH Wirata Ungu",0,0,0,0,0,0,0,0,0,0,0,1698771600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Khei Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1698771600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Sage Green [2]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Koko Pria Printing  Lengan Panjang KK ISKANDER L/S Brown [2]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Koko Pria Lengan Pendek KK MAHREZ S/S Med. Grey [2]",0,0,0,0,0,0,0,0,0,0,0,1739206800,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Medium Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1678986000,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Lengan Pendek Kk Daud S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Koko Lengan Panjang KK Nadim L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Lengan Pendek KK Mustafa S/s Olive [2]",0,0,0,0,0,0,0,0,0,0,0,1676480400,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Lengan Pendek KK Mustafa S/s Olive",0,0,0,0,0,0,0,0,0,0,0,1676480400,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Pendek SH Wirata Ungu [3]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Baju Koko Lengan Panjang Bordir KK ZAKI L/S NAVY [5]",0.08162239357740586,47800000000,12.251539757305194,40,3901550413,1950775206,0.05,0.04920049200492005,0,813,18,1736874000,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Sahala S/S Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1729011600,"2025-03-03 21:45:32","2025-03-03 21:45:32",,
"AMK Kemeja Pria Batik Lengan Pendek SHB Cipta S/s Hitam [4]",0,0,0,0,0,0,0,0,0,0,0,1727629200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Cairo S/S Green",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Cairo S/S Grey",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Javas L/S Black",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Javas L/S Brown",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Hara S/S Green",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Arthur S/S Black",0,0,0,0,0,0,0,0,0,0,0,1726592400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Camel [5]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Oregon S/S Tosca",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Oregon S/S Green [2]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kaos POLO Solid Lengan Pendek PS ASUKA S/S Green",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kaos POLO Solid Lengan Pendek PS ASUKA S/S Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kaos POLO Solid Lengan Pendek PS ASUKA S/S Camel",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kaos POLO Solid Lengan Pendek PS ASUKA S/S Terracota",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Celana Panjang Pria Chino Pants Grey [4]",0,0,0,0,0,0,0,0,0,0,0,1725555600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS Orlando S/S White [5]",0,0,0,0,0,0,0,0,0,0,0,1724864400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Polo Shirt Pria PS Fabian Green [2]",0,0,0,0,0,0,0,0,0,0,0,1724864400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Polos Katun SHS Orlando Camel [5]",0,0,0,0,0,0,0,0,0,0,0,1724864400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Polo Pria Lengan Pendek Cotton Pique S/S SH Wolf Putih [4]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Alabama S/S Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Kawa L/S Brown",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SH Lesmana - navy [4]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Panjang SHB Kawa L/S Olive",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SH Blomst S/S Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek Sh IRO S/s Broken White [2]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang Sh Anthony L/s - Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek Sh IRO S/s Broken White [3]",0,0,0,0,0,0,0,0,0,0,0,1724605200,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s White [3]",0,0,0,0,0,0,0,0,0,0,0,1724346000,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SH Hyuga S/s Merah [4]",0,0,0,0,0,0,0,0,0,0,0,1724346000,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SH T Solid L/s Hitam [5]",0,0,0,0,0,0,0,0,0,0,0,1724346000,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHP Diego S/S Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1724346000,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Furawa S/S Black [2]",0,0,0,0,0,0,0,0,0,0,0,1721926800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Batik Pria Lengan Pendek SHB Bria S/S Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1721840400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS AIDEN L/S Blue [5]",0,0,0,0,0,0,0,0,0,0,0,1718902800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Batik Katun Lengan Pendek SHB Pranaja Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1718816400,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Furawa S/S Black",0,0,0,0,0,0,0,0,0,0,0,1718211600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS CHIKO L/S Hitam [4]",0,0,0,0,0,0,0,0,0,0,0,1716483600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS Patrick S/s Biru Muda [4]",0,0,0,0,0,0,0,0,0,0,0,1716483600,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS KAZUKI S/S  Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Ban-Nan S/S Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SH Kahoa S/s Hitam [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Motif Lengan Pendek SH Kahoa Navy [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK OKAN S/S Yelow Camel [3]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Koko Pria Kurta Lengan Pendek KK JAIMAL S/S Olive [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Baju Koko Pria Printing Lengan Pendek KK THALIB S/S Blue [6]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Brown [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Olive [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Baju Koko Pria Printing Lengan Pendek KK THALIB S/S Olive [6]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS YUTAKA S/S Brown",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF FUMIRO L/S Blue",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF AKIRA L/S Green",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S Drak Grey",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S Navy Blue",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS YUTAKA S/S Olive",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS YUTAKA S/S Black",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF AKIRA L/S Blue",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS YUTAKA S/S White",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Polos Katun SHS ITO S/S Terracota",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS AIDEN L/S Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Polos Katun SHS ITO S/S Peach",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF FUMIRO L/S Camel",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS ITO S/S Tosca",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S Khaki",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS ITO S/S Light Yellow",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Shanghai Polos SHG NOBI Premiere Solid Khaki [5]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS AIDEN S/S Black [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S Black",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Basic Polos Pendek SHS Takuro L/S Medium Blue",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Polos Katun SHS ITO S/S Putih",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S White",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHS ITO S/S Light Blue",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF AKIRA L/S Camel",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS CHIKO L/S White [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS ANDREW L/S Light Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS Benjamin L/s Green [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG KEITO S/S Green [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Polos Katun SHS Orlando Camel [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Pendek SHG TATSUKI S/S Maroon",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS Mateo L/S Black [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS Mateo L/s White [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS Benjamin L/s Navy Blue [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS CHIKO L/S Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:33","2025-03-03 21:45:33",,
"AMK Kemeja Pria Lengan Panjang SHS Mateo L/s Terracota [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Lengan Panjang SHS Benjamin L/s Maroon [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Lengan Pendek SHS Daniel S/s Khaki [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Lengan Panjang SHS ANDREW L/S Khaki [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Lengan Panjang SHS ANDREW l/S Grey [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Panjang Pria Chino Pants Cream [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Panjang Pria Chino Pants Brown [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Light Brown",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Cream",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Beige",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Medium Grey",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Panjang Pria Chino Pants Hitam [4]",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Black",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Khaki",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Celana Chino Pria Panjang PT RYIOTA Grey",0,0,0,0,0,0,0,0,0,0,0,1716310800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1713373200,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S CAMEL [3]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Shanghai Polos SHG NOBI Premiere Solid Khaki [3]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Lengan Pendek Bordir KK RAYYANKA S/S Terracota [3]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Lengan Pendek Bordir KK RAYYANKA S/S Terracota",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S GREEN [3]",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Lengan Panjang Bordir KK HAIKAL L/S DARK OLIVE [3]",0,0,0,0,0,0,0,0,0,0,0,1713891600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Lengan Panjang Bordir KK DAUD L/S Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Olive [3]",0,0,0,0,0,0,0,0,0,0,0,1709830800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Olive [2]",0,0,0,0,0,0,0,0,0,0,0,1710867600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Camel [4]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Camel [3]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Brown [3]",0,0,0,0,0,0,0,0,0,0,0,1709830800,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Pria Printing Lengan Pendek KK GAMMAL S/S Brown [2]",0,0,0,0,0,0,0,0,0,0,0,1710867600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S Blue",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan pendek KK ATTA S/S Khaki",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Shanghai Polos SHG NOBI Premiere Solid Khaki",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S Maroon",0,0,0,0,0,0,0,0,0,0,0,1713373200,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S CAMEL",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan pendek KK ATTA S/S Medium Blue",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF KENZO L/S GREEN",0,0,0,0,0,0,0,0,0,0,0,1713459600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Camel [2]",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Kemeja Koko Pria Lengan Pendek KK SALIM S/S Camel",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Lengan Panjang Bordir KK HAIKAL L/S DARK OLIVE",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
"AMK Baju Koko Lengan Panjang Bordir KK DAUD L/S Navy",0,0,0,0,0,0,0,0,0,0,0,1712163600,"2025-03-03 21:45:34","2025-03-03 21:45:34",,
